visibility,altitude,date,TDB,eclipse_type
not_visible,-69.0066631277324,2419-07-07,2604769.2620372674,Total
visible,28.171678119181404,2420-01-01,2604946.917284859,Total
not_visible,-10.232296316193551,2420-06-26,2605123.949735144,Total
visible,37.89668358976902,2420-12-20,2605300.8774905056,Partial
not_visible,-61.358716825800606,2421-05-17,2605449.2863840885,Penumbral
visible,21.62084722825492,2421-06-16,2605478.6477162284,Partial
visible,7.05062222742263,2421-12-09,2605654.9861111515,Penumbral
visible,26.910387238677252,2422-05-07,2605803.6512099546,Partial
visible,6.113388443009036,2422-10-30,2605979.96575497,Partial
visible,34.870334622911805,2423-04-26,2606157.7261773273,Total
visible,53.08538044196523,2423-10-20,2606334.6453241226,Total
visible,38.801697074397524,2424-04-14,2606511.743792064,Partial
not_visible,-42.31945532598039,2424-10-08,2606689.251160893,Partial
visible,9.372753341551443,2425-03-05,2606836.5022011027,Penumbral
not_visible,-9.703852228287762,2425-04-03,2606865.993696266,Penumbral
not_visible,-17.119156041341643,2425-08-29,2607014.010030944,Penumbral
visible,36.98163144536646,2425-09-28,2607043.6093915803,Penumbral
not_visible,-28.73062961320552,2426-02-22,2607191.1158467103,Partial
not_visible,-25.130654908017014,2426-08-18,2607368.031954657,Partial
visible,59.4780339990346,2427-02-12,2607545.769505567,Total
not_visible,-58.79559520236188,2427-08-07,2607722.158959011,Total
not_visible,-30.928011032246918,2428-02-01,2607900.2683235933,Partial
visible,12.52300227627684,2428-07-27,2608076.5842234185,Partial
visible,10.930154083079415,2429-01-20,2608254.469925884,Penumbral
not_visible,-14.153733863470435,2429-06-17,2608401.966323576,Partial
not_visible,-71.28000394706127,2429-07-16,2608431.243894146,Penumbral
visible,64.87915569575186,2429-12-11,2608578.660895683,Partial
visible,19.453551296643926,2430-06-07,2608756.631563982,Total
visible,41.65376625485062,2430-11-30,2608932.854999605,Total
not_visible,-42.12229344879208,2431-05-27,2609111.0690967347,Partial
not_visible,-13.814820598887493,2431-11-19,2609287.3510798346,Total
not_visible,-69.49775655610776,2432-05-15,2609465.2044461984,Penumbral
visible,44.98170923621153,2432-10-10,2609612.628635604,Penumbral
not_visible,-3.3306911231953893,2432-11-08,2609642.0105341678,Penumbral
visible,23.6664259876762,2433-04-05,2609789.581031197,Partial
not_visible,-46.755410833471124,2433-09-29,2609967.1838184055,Partial
visible,14.164565287944473,2434-03-25,2610143.912909401,Total
not_visible,-3.3887240034263955,2434-09-18,2610321.4600845003,Total
visible,6.948574752127444,2435-03-14,2610498.499572176,Partial
visible,3.112414756799689,2435-09-07,2610675.494822235,Partial
visible,66.36892969313756,2436-02-03,2610823.7145443214,Penumbral
not_visible,-41.08784453184954,2436-03-03,2610853.16885812,Penumbral
not_visible,-37.15817033062164,2436-07-28,2611000.06326009,Penumbral
visible,19.035233041378497,2436-08-27,2611029.5687547033,Penumbral
not_visible,-22.832858771925036,2437-01-22,2611178.1371555966,Partial
visible,7.730074103345126,2437-07-18,2611354.5680335388,Partial
not_visible,-27.52614722732772,2438-01-11,2611532.253773247,Total
not_visible,-68.49629674480043,2438-07-07,2611709.261997306,Total
not_visible,-27.494385165442793,2438-12-31,2611886.2125206157,Partial
not_visible,-11.055457088228543,2439-06-27,2612063.9554906595,Partial
not_visible,-16.945012618203265,2439-12-20,2612240.333014461,Penumbral
not_visible,-8.47079952127667,2440-05-17,2612388.9456623173,Partial
not_visible,-21.897852354219136,2440-11-09,2612565.3161393274,Partial
not_visible,-24.55945370932563,2441-05-06,2612743.014834214,Total
not_visible,-0.31284280532937536,2441-10-30,2612919.990195251,Total
not_visible,-29.95431183831395,2442-04-25,2613097.0452347505,Partial
visible,38.00136211486461,2442-10-20,2613274.5804896057,Partial
visible,31.82024739964891,2443-03-16,2613421.849179678,Penumbral
not_visible,-45.97088173400157,2443-04-14,2613451.3178974865,Penumbral
not_visible,-46.070148307152955,2443-09-09,2613599.2934474405,Penumbral
visible,15.1592664558361,2443-10-09,2613628.9154725303,Penumbral
visible,1.8934125738469754,2444-03-04,2613776.4751030398,Partial
not_visible,-47.6636747070769,2444-08-28,2613953.3088700576,Partial
not_visible,-30.67423687407713,2445-02-22,2614131.1299097016,Total
not_visible,-16.092358194409975,2445-08-17,2614307.4477193877,Total
visible,46.08582342953548,2446-02-12,2614485.620185047,Partial
visible,9.780786012342785,2446-08-07,2614661.8882157356,Partial
visible,56.31541520446319,2447-02-01,2614839.8086252073,Penumbral
not_visible,-65.1468904287641,2447-06-28,2614987.2792631304,Penumbral
visible,5.633975989615998,2447-07-28,2615016.55570471,Penumbral
visible,6.186149812678397,2447-12-22,2615163.9972993955,Penumbral
not_visible,-7.17090373364642,2448-06-17,2615341.937814278,Total
not_visible,-27.333512125505194,2448-12-10,2615518.203652847,Total
not_visible,-44.737876595815614,2449-06-06,2615696.3610747275,Total
visible,70.9987649629621,2449-11-30,2615872.707664224,Total
not_visible,-10.778857121912452,2450-05-26,2616050.485040222,Penumbral
visible,3.64427126866041,2450-10-21,2616197.9668645132,Penumbral
not_visible,-10.259514406849055,2450-11-19,2616227.3656885037,Penumbral
visible,13.691024157986543,2451-04-16,2616374.891571653,Partial
visible,14.439648633833116,2451-10-11,2616552.5037106527,Partial
not_visible,-55.02327393395885,2452-04-04,2616729.246293066,Total
visible,48.792700310179114,2452-09-29,2616906.7572276196,Total
visible,29.56903439516681,2453-03-25,2617083.848253641,Partial
visible,42.609937196424525,2453-09-18,2617260.7793206787,Partial
not_visible,-15.14601628057456,2454-02-13,2617409.0751083964,Penumbral
visible,12.810071414357228,2454-03-15,2617438.5228928747,Penumbral
not_visible,-44.555550703020096,2454-08-08,2617585.354381933,Penumbral
visible,24.066499481033592,2454-09-07,2617614.859349686,Penumbral
visible,11.917754457218354,2455-02-02,2617763.486241619,Partial
visible,11.365713710433457,2455-07-29,2617939.874152118,Partial
visible,42.392970672796935,2456-01-23,2618117.5903274924,Total
visible,9.33374048686425,2456-07-18,2618294.573356274,Total
visible,33.096611542121494,2457-01-11,2618471.549808704,Partial
not_visible,-68.0412535145013,2457-07-07,2618649.261439889,Partial
visible,67.49238845741473,2457-12-31,2618825.682824918,Penumbral
not_visible,-71.41014272831305,2458-05-28,2618974.2356739887,Penumbral
visible,66.41908435154433,2458-11-21,2619150.671039641,Partial
not_visible,-58.270276150554075,2459-05-17,2619328.2980343215,Total
not_visible,-18.153640013940244,2459-11-10,2619505.339902214,Total
not_visible,-45.209910090588174,2460-05-05,2619682.3423590544,Partial
visible,20.099492636819388,2460-10-30,2619859.9144659904,Partial
not_visible,-52.57354544237975,2461-03-26,2620007.1917269696,Penumbral
visible,29.569894982397102,2461-04-25,2620036.6382601457,Penumbral
not_visible,-40.46229048248207,2461-10-19,2620214.226869136,Penumbral
visible,36.75230333473194,2462-03-16,2620361.8299751286,Partial
visible,27.494773436872883,2462-09-09,2620538.5902449647,Partial
visible,4.7668454058609155,2463-03-05,2620716.4857696556,Total
visible,39.073153023350606,2463-08-29,2620892.741099209,Total
visible,9.341733415423073,2464-02-23,2621070.9668343333,Partial
not_visible,-61.79399608151402,2464-08-17,2621247.196093657,Partial
not_visible,-28.044063292191602,2465-02-11,2621425.1436176845,Penumbral
visible,12.684461867327192,2465-07-09,2621572.5907914485,Penumbral
visible,13.850390793110297,2465-08-07,2621601.868982962,Penumbral
not_visible,-17.610561028926522,2466-01-01,2621749.3362621507,Penumbral
not_visible,-71.60958661754647,2466-06-28,2621927.240677605,Total
visible,37.56255148238644,2466-12-22,2622103.5566809215,Total
visible,19.99600149791685,2467-06-18,2622281.646918549,Total
not_visible,-10.415843517557901,2467-12-11,2622458.069338471,Total
visible,23.36084302016621,2468-06-06,2622635.7605161616,Penumbral
not_visible,-27.764742642560893,2468-10-31,2622783.3102209135,Penumbral
visible,71.29034357875972,2468-11-30,2622812.725274122,Penumbral
not_visible,-61.88045798144319,2469-04-26,2622960.1982641383,Partial
visible,41.2633176567951,2469-10-21,2623137.828184713,Partial
visible,19.176101465012923,2470-04-16,2623314.5762239066,Total
not_visible,-21.296110496433425,2470-10-10,2623492.0580493626,Total
not_visible,-55.373716159863484,2471-04-05,2623669.1931153606,Partial
not_visible,-26.273577650456843,2471-09-29,2623846.0691347793,Partial
not_visible,-7.316369248457082,2472-02-24,2623994.431711602,Penumbral
visible,23.518012127265262,2472-03-25,2624023.8715931573,Penumbral
visible,29.245019193882612,2472-08-19,2624170.6502925716,Penumbral
not_visible,-46.18313088832751,2472-09-17,2624200.1567844604,Penumbral
visible,48.01205445597611,2473-02-13,2624348.831620794,Partial
not_visible,-62.61465990260687,2473-08-08,2624525.18336601,Partial
visible,25.15141894896357,2474-02-02,2624702.9243132877,Total
visible,9.436315727712957,2474-07-29,2624879.885816008,Total
visible,36.339367613093096,2475-01-22,2625056.8867392787,Partial
visible,8.16007219671261,2475-07-19,2625234.5656015547,Partial
not_visible,-2.518727544363996,2476-01-11,2625411.0343382666,Penumbral
not_visible,-4.130168194405251,2476-06-08,2625559.519993675,Penumbral
not_visible,-2.949957392777575,2476-12-01,2625736.0307193412,Partial
visible,10.229333061487061,2477-05-28,2625913.576332732,Total
visible,68.55840170838654,2477-11-21,2626090.6948025287,Total
visible,22.94399090071241,2478-05-17,2626267.634421722,Total
not_visible,-31.417761583618603,2478-11-10,2626445.253353478,Total
visible,8.937190525888322,2479-04-07,2626592.5295230993,Penumbral
not_visible,-6.724675506835624,2479-05-06,2626621.9535988043,Penumbral
visible,30.153943281015987,2479-10-31,2626799.543637847,Penumbral
not_visible,-50.77690006497004,2480-03-26,2626947.179616235,Partial
visible,22.818266823291825,2480-09-19,2627123.877415349,Partial
visible,35.84978242054611,2481-03-16,2627301.8374523506,Total
not_visible,-22.830446517391966,2481-09-08,2627478.038938537,Total
not_visible,-36.8659884871771,2482-03-05,2627656.3098426308,Partial
visible,1.7915277647029089,2482-08-29,2627832.507085705,Partial
visible,4.612840995948215,2483-02-22,2628010.4752420112,Penumbral
visible,5.345580894941497,2483-07-20,2628157.901378942,Penumbral
not_visible,-60.73644091380053,2483-08-18,2628187.1841334524,Penumbral
visible,64.32764037858844,2484-01-13,2628334.6769560217,Penumbral
visible,1.5017912475456705,2484-07-09,2628512.5421108813,Partial
visible,30.357387357681816,2485-01-01,2628688.911308398,Total
not_visible,-4.906482433444541,2485-06-28,2628866.931031253,Total
visible,5.067791587059626,2485-12-21,2629043.4336093944,Total
not_visible,-32.14515904827421,2486-06-17,2629221.0325298677,Penumbral
not_visible,-13.377174356880046,2486-12-11,2629398.088265523,Penumbral
not_visible,-3.8283478538942113,2487-05-07,2629545.499735049,Penumbral
not_visible,-33.450951404214344,2487-11-01,2629723.1578991655,Partial
visible,8.362386928915697,2488-04-26,2629899.900077023,Total
not_visible,-18.387060664360593,2488-10-20,2630077.3654474663,Total
visible,8.022587212470052,2489-04-16,2630254.5323415413,Total
not_visible,-21.358047999818382,2489-10-09,2630431.3649325212,Partial
visible,51.04665551278786,2490-03-07,2630579.7839776087,Penumbral
not_visible,-57.26464753482903,2490-04-05,2630609.214846066,Penumbral
not_visible,-0.7551675442683924,2490-08-30,2630755.949910057,Penumbral
visible,0.2638254406503354,2490-09-28,2630785.459911222,Penumbral
not_visible,-36.522198340841946,2491-02-24,2630934.173180222,Partial
not_visible,-4.428878737530032,2491-08-19,2631110.494640305,Partial
not_visible,-36.06311274959278,2492-02-13,2631288.2564362525,Total
not_visible,-63.91082215066781,2492-08-08,2631465.1994611793,Total
not_visible,-33.690742358318,2493-02-01,2631642.2231147676,Partial
visible,13.49802945377291,2493-07-29,2631819.8701489577,Partial
not_visible,-11.40591877209247,2494-01-21,2631996.3872816674,Penumbral
visible,19.166690067967753,2494-06-19,2632144.8004371664,Penumbral
not_visible,-53.90571085608159,2494-07-18,2632174.3230077354,Penumbral
not_visible,-3.440975665522597,2494-12-12,2632321.3942093784,Partial
visible,12.061177027946222,2495-06-08,2632498.850886664,Total
not_visible,-8.187023423021069,2495-12-02,2632676.053381464,Total
not_visible,-2.509531253812079,2496-05-27,2632852.923492571,Total
visible,48.1348070586008,2496-11-21,2633030.596531122,Total
not_visible,-64.10048390598573,2497-05-16,2633207.266030315,Penumbral
visible,36.11552709875144,2497-11-10,2633384.864405063,Penumbral
visible,7.567966971473747,2498-04-07,2633532.524449729,Partial
not_visible,-43.48204489373296,2498-09-30,2633709.1705035167,Penumbral
not_visible,-50.47768168244057,2499-03-27,2633887.1825304604,Total
not_visible,-33.75764351306916,2499-09-19,2634063.343203695,Total
visible,42.097716835535834,2500-03-17,2634241.6461052187,Partial
visible,31.903326010011455,2500-09-09,2634417.8235533508,Partial
visible,48.72080384147883,2501-03-06,2634595.801052044,Penumbral
not_visible,-66.00570627243843,2501-07-31,2634743.2128696274,Penumbral
not_visible,-0.04688473414126095,2501-08-30,2634772.5028967084,Penumbral
visible,0.8741991130381402,2502-01-24,2634920.0184684093,Penumbral
visible,17.664922111229867,2502-07-21,2635097.84101334,Partial
not_visible,-27.45214125083975,2503-01-13,2635274.2687959787,Total
not_visible,-71.25431768607739,2503-07-10,2635452.211361844,Total
visible,60.66033990339171,2504-01-03,2635628.800731015,Total
not_visible,-62.11104624957874,2504-06-28,2635806.30173051,Partial
visible,10.494035084008845,2504-12-22,2635983.454587442,Penumbral
visible,24.368341970271498,2505-05-19,2636130.798392895,Penumbral
visible,17.814979659020715,2505-11-12,2636308.4913580967,Partial
not_visible,-66.5379359953312,2506-05-08,2636485.2211452997,Total
visible,61.09065463357495,2506-11-02,2636662.6773050763,Total
visible,15.553160571503867,2507-04-28,2636839.866713072,Total
visible,56.773120841419576,2507-10-22,2637016.667268991,Total
not_visible,-37.08006117630921,2508-03-18,2637165.1309844083,Penumbral
visible,12.486581462239654,2508-04-17,2637194.552613972,Penumbral
visible,51.56880731363559,2508-10-10,2637370.770301145,Penumbral
visible,10.423424222048759,2509-03-08,2637519.5090664816,Partial
visible,31.617400653960853,2509-08-31,2637695.8108068868,Partial
visible,32.97341006120047,2510-02-25,2637873.5841467497,Total
visible,1.3538562772962823,2510-08-21,2638050.514959777,Total
visible,28.151487195356022,2511-02-14,2638227.557495709,Partial
not_visible,-59.94891082408013,2511-08-10,2638405.1749786087,Partial
visible,64.47776529083197,2512-02-03,2638581.738776199,Penumbral
not_visible,-43.0258041622039,2512-06-30,2638730.077164401,Penumbral
visible,19.063316077046792,2512-07-30,2638759.6081835707,Penumbral
visible,69.55469773771193,2512-12-24,2638906.760907628,Partial
not_visible,-55.287358396554815,2513-06-19,2639084.1221288955,Partial
visible,0.7453784604105623,2513-12-13,2639261.415394409,Total
not_visible,-71.68594400438444,2514-06-08,2639438.2092423085,Total
visible,18.70652072995327,2514-12-03,2639615.9438860277,Total
visible,10.212538025363333,2515-05-29,2639792.573738887,Partial
not_visible,-30.613353410780793,2515-11-22,2639970.1907607745,Penumbral
visible,18.418114277110174,2516-04-18,2640117.8641369147,Partial
visible,6.392183443555949,2516-10-11,2640294.4700927786,Penumbral
visible,7.119237164168601,2517-04-08,2640472.5227727336,Total
visible,46.9549146388117,2517-10-01,2640648.653508944,Total
not_visible,-2.660994372078318,2518-03-28,2640826.977522563,Partial
not_visible,-44.29850483067825,2518-09-20,2641003.1440289067,Total
not_visible,-34.973947740317946,2519-03-17,2641181.1224872447,Penumbral
visible,2.851048420382808,2519-08-12,2641328.52544226,Penumbral
visible,31.424395100266857,2519-09-10,2641357.8252350967,Penumbral
not_visible,-20.660093341679815,2520-02-04,2641505.358597787,Penumbral
not_visible,-54.69252518016041,2520-07-31,2641683.140659049,Partial
visible,50.48485213790597,2521-01-24,2641859.625991905,Total
not_visible,-10.836222143168268,2521-07-20,2642037.4913066975,Total
not_visible,-25.179558312968254,2522-01-13,2642214.1682383716,Total
visible,6.329492818413846,2522-07-10,2642391.569839796,Partial
visible,55.89268652893154,2523-01-03,2642568.822282964,Penumbral
not_visible,-46.10180296229115,2523-05-30,2642716.0924689267,Penumbral
visible,48.16601174387783,2523-11-24,2642893.830095053,Penumbral
visible,2.9076656321491563,2524-05-19,2643070.537471822,Total
visible,1.9898072127550692,2524-11-12,2643247.995071063,Total
not_visible,-66.00427702944016,2525-05-08,2643425.1961264582,Total
visible,4.746502592679016,2525-11-01,2643601.9766898677,Total
not_visible,-4.246625182426217,2526-03-29,2643750.472365079,Penumbral
visible,11.067861740202202,2526-04-28,2643779.8843041533,Penumbral
not_visible,-24.07230029730644,2526-10-21,2643956.087220388,Penumbral
visible,36.20119556926871,2527-03-19,2644104.83987229,Partial
not_visible,-44.38127218826709,2527-09-11,2644281.1307367645,Partial
visible,22.61571256457417,2528-03-07,2644458.907435374,Total
visible,28.145078854750896,2528-08-31,2644635.8335066424,Total
visible,29.994001116147697,2529-02-24,2644812.8898256533,Partial
not_visible,-7.180132238868743,2529-08-20,2644990.480786716,Partial
not_visible,-19.868177675776554,2530-02-13,2645167.0896591954,Penumbral
not_visible,-49.76519995058649,2530-07-11,2645315.3521605195,Penumbral
visible,11.103576117200866,2530-08-10,2645344.8935193457,Penumbral
not_visible,-18.80392903220201,2531-01-04,2645492.129449892,Partial
not_visible,-39.044338262863874,2531-06-30,2645669.3913013134,Partial
visible,65.42476854860229,2531-12-25,2645846.7798534962,Total
not_visible,-11.113146939249265,2532-06-18,2646023.494201755,Total
not_visible,-22.789085770009603,2532-12-13,2646201.293517727,Total
visible,7.521993273673038,2533-06-08,2646377.880346696,Partial
visible,27.223953124632576,2533-12-03,2646555.520898598,Penumbral
not_visible,-64.20343080878197,2534-04-29,2646703.1984143625,Partial
visible,54.70235193486174,2534-10-23,2646879.7763713025,Penumbral
visible,20.89510011851884,2535-04-19,2647057.856212847,Total
visible,2.3327916722040425,2535-10-12,2647233.971218479,Total
not_visible,-49.01056540929862,2536-04-07,2647412.3008582266,Partial
visible,1.881892028900199,2536-09-30,2647588.4712972143,Total
not_visible,-13.38273013596517,2537-03-27,2647766.4372520023,Penumbral
visible,25.790598593477775,2537-08-22,2647913.839604885,Penumbral
not_visible,-45.70830710397882,2537-09-20,2647943.151412047,Penumbral
visible,58.513622758328744,2538-02-15,2648090.6975229094,Penumbral
not_visible,-20.50880470416615,2538-08-11,2648268.439900205,Partial
visible,9.357701316123082,2539-02-04,2648444.983263097,Total
visible,29.05462458552444,2539-08-01,2648622.7695957,Total
visible,26.33083315121784,2540-01-25,2648799.5367147787,Total
visible,17.606545292017525,2540-07-20,2648976.83769506,Partial
not_visible,-26.444778237986576,2541-01-13,2649154.190956944,Penumbral
not_visible,-39.0415853445411,2541-06-09,2649301.38546301,Penumbral
visible,2.798661162459094,2541-07-09,2649330.9016736103,Penumbral
not_visible,-26.99551694060829,2541-12-04,2649479.1724165482,Penumbral
visible,13.855963127522116,2542-05-30,2649655.850891197,Total
not_visible,-21.10842392362934,2542-11-23,2649833.3173059644,Total
not_visible,-1.5595104327269997,2543-05-20,2650010.5215695654,Total
not_visible,-26.41276410177123,2543-11-12,2650187.2921978757,Total
not_visible,-67.73076066434317,2544-05-08,2650365.2105845944,Penumbral
not_visible,-4.186630221545004,2544-10-31,2650541.411355753,Penumbral
not_visible,-47.319055742955484,2545-03-29,2650690.1642240444,Partial
not_visible,-6.0854303375085905,2545-09-21,2650866.4553989884,Partial
not_visible,-48.87298036306832,2546-03-18,2651044.225144912,Total
not_visible,-48.327614526671596,2546-09-11,2651221.1554592922,Total
not_visible,-44.84299328097825,2547-03-07,2651398.2171692294,Partial
visible,36.301997683946254,2547-09-01,2651575.7890033345,Partial
not_visible,-7.442463502800573,2548-02-24,2651752.4372587143,Penumbral
visible,17.783631279473877,2548-07-22,2651900.626055873,Penumbral
not_visible,-57.27021587273557,2548-08-20,2651930.180492156,Penumbral
visible,17.70002046429944,2549-01-14,2652077.4985754676,Partial
visible,21.634414400977455,2549-07-11,2652254.659805745,Partial
not_visible,-21.71888808905676,2550-01-04,2652432.146476479,Total
visible,23.415722648181518,2550-06-30,2652608.776827957,Total
visible,60.09354028572795,2550-12-25,2652786.6465175766,Total
not_visible,-68.06436182294178,2551-06-19,2652963.184179073,Partial
visible,44.68312664478302,2551-12-14,2653140.8550537415,Penumbral
visible,0.9723321234974601,2552-05-10,2653288.527893605,Partial
visible,17.610369143234024,2552-06-08,2653317.831233349,Penumbral
not_visible,-20.79134936599654,2552-11-02,2653465.0897812727,Penumbral
not_visible,-62.05667928949935,2553-04-29,2653643.184958248,Total
not_visible,-31.950602672690554,2553-10-22,2653819.294516509,Total
visible,26.770937460817578,2554-04-19,2653997.6190758073,Partial
visible,45.61250869709537,2554-10-12,2654173.8035142566,Total
visible,42.14457227759614,2555-04-08,2654351.7457602792,Penumbral
not_visible,-49.86693871181433,2555-09-02,2654499.1568345986,Penumbral
visible,4.259384489425561,2555-10-01,2654528.4827164887,Penumbral
not_visible,-9.207508547349837,2556-02-26,2654676.033362127,Penumbral
visible,37.6596682657873,2556-08-22,2654853.7416627686,Partial
not_visible,-27.53795678447946,2557-02-14,2655030.3377870815,Total
not_visible,-29.463325759995506,2557-08-11,2655208.049916884,Total
visible,31.757527479457227,2558-02-04,2655384.903761132,Total
not_visible,-46.26886174729711,2558-07-31,2655562.105794938,Partial
visible,32.51147111645074,2559-01-25,2655739.559311044,Penumbral
visible,23.90531905805814,2559-06-21,2655886.6757569294,Penumbral
not_visible,-65.71133464530851,2559-07-20,2655916.1794827925,Penumbral
visible,25.68862997329348,2559-12-16,2656064.51803093,Penumbral
not_visible,-63.54960802392253,2560-06-09,2656241.1611588113,Partial
visible,60.294537150910465,2560-12-04,2656418.644837706,Total
visible,14.835319178684417,2561-05-30,2656595.842741331,Total
visible,52.41540854065476,2561-11-23,2656772.613604852,Total
visible,0.23048296416981096,2562-05-20,2656950.531455297,Partial
visible,65.74291550501052,2562-11-12,2657126.742123928,Penumbral
not_visible,-4.51960365633553,2563-04-09,2657275.481576068,Partial
visible,46.08370825978449,2563-10-03,2657451.7854521354,Partial
visible,12.584732011247645,2564-03-29,2657629.5375105673,Total
visible,1.471803063690504,2564-09-21,2657806.4813822205,Total
visible,15.821977186146796,2565-03-18,2657983.541163472,Total
not_visible,-36.47715261340185,2565-09-11,2658161.1000800575,Total
visible,49.41689937835502,2566-03-07,2658337.78246854,Penumbral
visible,7.627322762485164,2566-08-02,2658485.8993396917,Penumbral
not_visible,-7.238823315128142,2566-08-31,2658515.468913835,Penumbral
visible,43.463320673439846,2567-01-26,2658662.867964473,Partial
not_visible,-0.7974517734437093,2567-07-22,2658839.928714733,Partial
visible,20.961187806575747,2568-01-16,2659017.512836031,Total
not_visible,-36.39968586059849,2568-07-10,2659194.0608748035,Total
visible,7.749125543330231,2569-01-04,2659372.0002700854,Total
not_visible,-13.105900433723425,2569-06-29,2659548.4877574267,Partial
not_visible,-26.79359042379411,2569-12-24,2659726.19110935,Penumbral
visible,13.525629334859001,2570-05-21,2659873.8527439926,Penumbral
not_visible,-59.3917396324802,2570-06-19,2659903.146129818,Penumbral
not_visible,-2.4532080453441774,2570-11-13,2660050.4097958286,Penumbral
not_visible,-4.336299803943208,2571-05-11,2660228.506271139,Total
visible,51.87199979549999,2571-11-03,2660404.6256516054,Total
visible,1.6571299770587207,2572-04-29,2660582.9294280973,Total
not_visible,-33.52444126390996,2572-10-22,2660759.1422229856,Total
not_visible,-26.599759140348358,2573-04-18,2660937.04749462,Penumbral
visible,42.19978909223595,2573-10-12,2661113.819007301,Partial
not_visible,-28.479825547840377,2574-03-08,2661261.3659931347,Penumbral
not_visible,-23.791846617680672,2574-09-02,2661439.0441685836,Partial
visible,54.28071411717811,2575-02-26,2661615.6908433815,Total
not_visible,-46.99658386108916,2575-08-22,2661793.3308590106,Total
not_visible,-35.99911444282182,2576-02-15,2661970.2690763692,Total
not_visible,-39.25199859049909,2576-08-10,2662147.3759364043,Partial
visible,26.12813211431508,2577-02-04,2662324.9269124838,Penumbral
not_visible,-11.119905914424061,2577-07-01,2662471.966003806,Penumbral
not_visible,-19.52607704768898,2577-07-30,2662501.4591359906,Penumbral
visible,43.53936575692397,2577-12-26,2662649.8655363675,Penumbral
not_visible,-17.891218247484982,2578-06-20,2662826.470137496,Partial
visible,13.110983980247596,2578-12-15,2663003.9753894927,Total
not_visible,-63.779553528184415,2579-06-10,2663181.160657846,Total
visible,21.15627552898698,2579-12-04,2663357.9403651166,Total
visible,13.372806515716956,2580-05-30,2663535.848289864,Partial
not_visible,-13.821324454809568,2580-11-22,2663712.0783865163,Partial
visible,33.30361482180165,2581-04-20,2663860.792361137,Penumbral
not_visible,-33.099311693225495,2581-10-13,2664037.121131411,Partial
visible,27.897922143092075,2582-04-09,2664214.84298939,Total
visible,41.9014413952759,2582-10-03,2664391.8117834725,Total
visible,27.595762409489186,2583-03-29,2664568.859418687,Total
not_visible,-15.88060426386947,2583-09-22,2664746.415287,Total
not_visible,-36.86089088442192,2584-03-17,2664923.122437975,Penumbral
visible,43.76294473368087,2584-09-11,2665100.761202301,Penumbral
not_visible,-33.62325995536813,2585-02-05,2665248.236252715,Partial
not_visible,-65.52472716865944,2585-08-01,2665425.1982540707,Partial
visible,40.01508377533282,2586-01-26,2665602.879496648,Total
not_visible,-50.6511972070529,2586-07-21,2665779.34492165,Total
not_visible,-17.20044977896554,2587-01-15,2665957.354878746,Total
visible,24.026481517301498,2587-07-11,2666133.7903573248,Partial
visible,26.573692062473004,2588-01-05,2666311.529705182,Penumbral
not_visible,-66.80498369155278,2588-05-31,2666459.1740757,Penumbral
not_visible,-20.226070376480482,2588-06-29,2666488.4598502563,Penumbral
visible,69.90396096319729,2588-11-24,2666635.73545533,Penumbral
visible,19.41956503785354,2589-05-21,2666813.8235667096,Total
visible,11.9291110614111,2589-11-13,2666989.9624504633,Total
not_visible,-67.02615284589315,2590-05-10,2667168.2339190533,Total
visible,14.062932721425016,2590-11-02,2667344.486190922,Total
not_visible,-45.20759571150384,2591-04-29,2667522.343141831,Penumbral
not_visible,-36.131466284499766,2591-10-23,2667699.1605102764,Partial
visible,46.10897453068531,2592-03-19,2667846.693609549,Penumbral
not_visible,-34.81749436532532,2592-09-12,2668024.35085166,Partial
not_visible,-13.157461617783913,2593-03-08,2668201.0398917687,Total
visible,28.24377135678753,2593-09-02,2668378.614397813,Total
visible,43.169143440882515,2594-02-26,2668555.631126947,Total
visible,29.91513340821675,2594-08-22,2668732.648806261,Partial
not_visible,-33.75091650885753,2595-02-15,2668910.29116459,Penumbral
not_visible,-68.76019329376773,2595-07-12,2669057.255639147,Penumbral
visible,32.24254669252377,2595-08-11,2669086.7414799454,Penumbral
not_visible,-28.474336202242057,2596-01-06,2669235.2145659397,Penumbral
visible,24.208544322609644,2596-07-01,2669411.777817843,Partial
not_visible,-21.614783355312266,2596-12-25,2669589.308773161,Total
not_visible,-17.066369700502396,2597-06-20,2669766.475940051,Total
not_visible,-24.621063006927834,2597-12-14,2669943.2722434667,Total
not_visible,-63.849335783557926,2598-06-10,2670121.1596676502,Partial
visible,1.6197588766141997,2598-12-03,2670297.420886769,Partial
not_visible,-42.036586571188906,2599-05-01,2670446.0963064157,Penumbral
visible,4.677722831949431,2599-10-24,2670622.4625403043,Penumbral
not_visible,-50.73893990668212,2600-04-20,2670800.142766818,Total
not_visible,-36.67317818050933,2600-10-14,2670977.1471522753,Total
not_visible,-53.35951225443677,2601-04-09,2671154.1739952792,Total
visible,53.02806019486684,2601-10-04,2671331.7334293127,Total
not_visible,-9.342747911373067,2602-03-29,2671508.459396772,Penumbral
not_visible,-22.830890288409634,2602-09-23,2671686.0567554263,Penumbral
visible,38.22004468157003,2603-02-18,2671833.6020101397,Partial
not_visible,-14.17974445461804,2603-08-13,2672010.4706723318,Partial
not_visible,-34.29870306022626,2604-02-07,2672188.243814612,Total
visible,21.537745886471086,2604-08-02,2672364.63221434,Total
